23415	26925	18045	26158	19033
20567	9973	31958	25689	15446
7783	5629	17754	30304	21325
18386	2794	21070	27928	14327
9024	6115	4483	935	4084
13533	23476	32419	6272	958
10519	29921	10362	13143	22522
23284	21903	6937	21480	6458
18751	2075	3015	24007	2650
20202	11697	8468	25150	11796
17554	18792	22990	19827	4998
6402	2609	26170	19184	21259
15695	24513	29530	17214	6668
27920	10767	5205	22594	30509
2938	8499	14465	24614	26429
11475	15238	27357	6672	11506
21884	21398	10592	4991	6388
25922	31907	17087	5542	6025
20605	6208	26341	409	16276
14979	11748	11697	32052	5480
29611	6508	7586	12633	11991
28366	2112	20791	26900	16912
28517	772	16475	24619	27129
3925	16364	31270	2771	29557
19722	14624	4564	21081	9082
1821	4800	2120	7609	6288
11743	19783	17664	684	13912
4677	25848	27243	25160	1291
7997	6235	24741	26338	14997
32043	28886	8705	10733	29433
22542	18877	1815	18265	20588
29039	32069	23077	19924	1572
24389	23815	13451	5896	25978
32711	23957	14479	20382	5461
1230	28265	26169	32150	31946
18467	6112	24558	17518	7325
11822	658	23115	4143	22148
19083	27070	20890	31360	12425
11720	14768	9278	13933	9646
14787	27217	10644	30544	17615
8064	15844	6985	8039	16960
19865	11980	16992	26614	18893
1849	15423	8169	10185	25474
15715	2569	22286	22337	15089
7522	3105	19349	21636	23133
27674	12736	26770	25789	25835
17281	924	16725	15985	27954
5661	13194	12348	15778	7472
30349	2079	30640	10751	20052
11638	8620	29680	11357	3386
11885	24974	25634	15046	7218
13367	11099	20838	9529	17035
25078	25253	24097	28048	24023
32083	24065	15525	13903	6488
19524	19500	19294	29756	28747
31479	1193	10866	7872	623
1082	6503	8379	25990	18681
22094	28823	25186	31982	17834
26770	21190	27444	8088	16168
10048	22972	27874	27948	26901
17095	18628	22955	28396	10785
29564	26496	12349	2590	403
16567	25463	5206	13294	31651
21236	16928	17555	30141	5277
28879	13372	67	4189	1455
25758	14989	327	21950	2934
13869	23942	19754	19032	16590
20744	4750	30519	28618	14057
8685	25011	18824	15778	7018
8486	10395	8686	16845	14189
13468	11392	25782	5238	3267
24166	12959	18062	72	30779
11923	25448	28796	18447	17840
30188	14502	27159	16478	31941
14238	26645	2892	17833	22315
25477	5167	12647	11550	13965
13881	11442	4651	14242	29275
27055	19082	3066	28475	9792
7250	13493	31988	2830	28560
17098	6289	28505	21546	23986
11079	3455	2422	2263	372
29773	25497	21435	13659	16649
10913	24808	2461	28219	20322
28572	28534	17215	4625	21552
13501	12428	30370	2892	5529
9410	8929	21452	11780	9845
594	31601	1793	16060	19402
19016	15261	120	17610	14554
29095	14436	24223	23833	8751
4577	2362	14853	28095	15487
22479	24097	30812	24139	21296
31897	2363	24283	5608	27952
27203	22298	3607	16107	17222
12756	273	18815	27903	18688
11445	27003	30667	3025	8845
21302	25128	31099	14506	10358
15086	31941	11325	15589	11087
29779	20982	13620	9360	29617
28701	27916	11652	2335	7793
20409	3021	5151	18371	3990
17618	30911	10578	26678	12927
15270	27621	22359	10176	21217
12971	30855	24763	14187	15314
28564	15056	894	28393	3509
28753	10652	29942	7545	21505
4188	13911	371	18510	7925
23129	4514	28238	1676	9370
25507	18555	21565	19487	27029
19759	6123	10292	5072	9438
11208	20231	24901	4117	26787
515	2739	12598	21237	1005
13455	13808	3241	13505	21424
7297	6063	3914	12478	4267
13631	25732	13913	7287	28142
28850	30216	10412	3698	9789
4072	2318	9524	19027	26897
4183	19611	16187	23751	26615
19987	6266	21605	10122	27103
21672	29194	26653	20388	22799
14848	20257	5040	2825	26352
19755	11535	8982	21704	3185
18508	5567	11880	19205	31496
11822	18959	7375	9276	13962
24712	20811	1357	18964	2836
30984	24533	11523	13334	18140
9259	17951	26241	18664	31928
5664	10242	13647	16889	18628
18924	18101	9043	15282	23784
25721	4250	5905	13145	4787
12384	21479	7824	26092	28413
19508	21172	30368	29283	12491
7535	4212	32415	243	23385
6455	5934	24513	22565	27547
26885	25395	1421	8624	18782
14605	13567	2852	21828	15732
16389	19260	32221	24395	19317
23185	3451	28241	4444	26763
29025	12023	23979	22687	21589
20482	10655	22344	21994	7653
498	17094	27274	4060	9155
25497	12357	2760	31814	12476
17501	30157	30507	7074	25997
31917	18383	8178	28445	7139
6437	4865	30887	21119	20579
28435	9894	5572	20076	5713
30660	25219	23552	18826	6880
2102	11430	20138	6625	2524
9301	763	25917	12439	19429
21789	3144	11270	8248	25286
11837	23651	10279	13882	28685
8796	32046	24457	747	20658
13016	25996	1940	7060	18665
19101	23135	8633	5197	8473
5128	27456	19139	27543	19260
31303	7497	17637	25316	18765
3398	3015	28978	21320	26746
3694	2924	389	6054	29114
635	6980	11258	20527	23602
4879	22338	19641	5472	19934
15057	5408	30868	16364	14633
4169	5555	31575	13935	13362
9786	3194	29586	16299	27220
16395	28725	21461	19099	12019
32608	10588	19118	11249	31467
23924	6263	28397	16806	4756
17465	6685	27721	24821	27996
29913	25887	21193	28664	30783
20081	26684	24355	2438	25523
24363	22523	32291	16753	15015
31090	17821	16375	17960	3292
21809	19651	4241	11066	12581
28331	6888	27460	12268	24782
14033	25656	21247	28732	20687
4453	20854	2149	8763	25206
12393	6722	1792	1151	1288
19013	29468	12233	15484	4353
17366	1630	1404	15001	26815
20307	14256	28906	8299	6872
21702	15480	17645	6912	32597
10265	25619	15697	884	29540
8038	20747	19737	32727	4064
17977	26675	25802	10603	20857
26247	22039	23070	138	18252
18822	24886	2970	15493	1787
6614	28493	27168	3935	13695
7053	31443	1614	8781	17172
9906	2693	6391	6075	1936
10505	3716	32640	22300	22296
1486	3672	29367	7889	31928
20666	16662	27298	28975	13032
21916	7029	14817	4347	28021
21914	11968	15286	8818	12403
23861	32263	28583	13537	17444
28508	25542	22130	21412	7852
7482	21319	11387	25152	27651
9926	23388	22597	13652	31493
3040	25619	29934	17649	28484
13371	30778	30530	21224	7507
12073	30751	8835	21888	11980
17808	21031	23752	16818	29863
27641	7701	8709	30574	15788
5384	14691	21903	25026	1155
638	17350	8322	2549	26738
17927	25784	6500	16361	18542
16431	11836	13809	23275	15343
15577	20632	31658	28726	12502
23885	7235	8249	1043	26870
19878	21911	14984	7632	16068
14241	20173	8970	31230	6733
23397	23073	3406	243	3278
5626	2360	4301	10313	10177
622	12081	13161	23940	582
18315	2142	20110	4572	29980
25343	4484	19463	3190	12953
14401	8700	16563	15481	11635
16068	24696	23355	20466	13663
26285	26321	26596	26038	23290
4434	20881	17474	15872	17544
31239	28797	32092	19512	2413
17931	11100	22831	22312	21672
30335	10513	943	27345	7343
24289	21550	7986	22077	22607
11230	1234	29856	3013	16159
30208	12525	15152	23642	8700
26134	1935	26265	18790	13027
12604	24035	21864	16304	4349
4441	13730	9195	5578	22289
12504	10060	21340	26038	5214
23251	28026	11228	28223	17795
27650	16676	15920	8416	17338
19732	18743	24873	8148	32691
31770	1366	14403	30695	2186
27344	16576	13199	10509	8435
15515	25952	14252	30788	17218
19584	864	18802	403	27108
4157	12302	993	12138	11868
13578	5320	1205	5001	9459
15537	15820	25521	3566	11812
24434	21514	8564	10960	19779
21760	30157	11612	15763	28387
25421	25579	3846	15697	31057
18289	23535	13669	18169	23481
26474	8860	29602	25650	16440
1675	25386	6525	13661	18243
25059	11191	30843	22656	5203
7558	2540	19348	9906	17381
19107	29206	30753	30384	20416
32585	15786	15855	21492	21582
22779	2018	25243	25354	24290
13264	6290	21461	2440	32144
5853	23015	4717	5588	762
25219	12327	29497	12547	2785
13274	10255	21382	2268	630
18664	19749	29280	26035	12258
32748	3985	28878	10420	13941
9148	29952	20859	702	22782
16835	15426	11973	15030	11460
7507	6888	27308	7590	4672
9728	31998	6525	19888	31543
9935	2565	13290	25005	11181
15526	13347	27086	13766	21800
27272	5233	1227	12342	22282
20401	8096	29076	13548	25996
29896	14880	16141	14397	5523
16778	27893	26713	30724	20435
29858	16556	27524	21126	7440
977	11338	2489	11659	30611
16773	2243	1460	18951	4686
1722	10837	11365	23888	15027
21220	16298	32565	16313	17369
12016	13263	15497	432	5000
15883	19219	10428	32477	8854
23474	30130	17928	24908	4133
19185	27442	22885	19029	16018
16557	17502	27334	32052	8658
29609	31448	3460	23960	15636
16070	16526	12025	16889	27485
23239	24325	32043	31607	16854
27843	17307	24895	15142	22219
9166	3875	1837	25252	20479
5271	25977	32222	32531	19088
19839	5359	28737	19387	26659
31694	32125	13441	5639	17489
26793	26300	3732	7751	20347
19766	25545	7509	29228	23270
30406	145	14566	16873	10519
22496	9195	7745	22209	8975
4741	4177	25871	18100	3249
788	29209	29379	31626	6689
28953	22255	31863	863	16237
16582	15124	10376	32363	32651
32225	31839	15849	10706	20909
24496	17287	8414	32704	23052
31427	28091	15051	8769	22970
21530	11920	12955	18111	14063
24145	25821	19101	10956	32250
20990	7084	20987	12813	29092
19862	24158	25169	13665	12775
21767	2874	7088	13654	28567
14871	30382	17877	14167	8190
25240	3418	13848	26487	10248
3435	22731	14571	1519	26476
24543	6603	8017	23976	31070
4736	2244	22817	24774	18197
12710	24	8360	28326	9505
10587	20994	21896	24288	14417
30045	22069	12174	11718	16807
29950	27923	31095	1230	2671
27277	22621	29216	10369	29712
19386	31333	9859	18974	29924
2490	32709	22757	25044	18220
28937	10043	5742	12824	170
14682	24206	14661	23946	25435
13526	10174	16573	18292	19002
880	15863	31729	31304	14728
11957	5363	14392	13450	9262
3564	16568	14386	3064	20182
7284	7947	29563	18742	16231
21968	5654	26836	20708	12422
8723	21559	26723	30037	24651
14562	19212	14634	10905	8017
30213	27151	23807	690	380
9029	11674	10340	10355	10023
5960	29488	334	6846	17171
11850	13086	24355	7268	3078
13227	9368	31720	21594	23108
4965	5441	32535	21318	9844
4973	13798	16493	5035	4087
31237	4573	24077	20703	27071
25583	28048	31050	25005	28092
18620	6378	30126	19564	19464
17963	32167	14140	31476	12067
12795	26704	18149	19767	5065
17982	26565	10124	7401	6742
8791	20532	29604	24499	6235
2069	7733	30467	32357	13721
29187	19222	21373	6680	15004
12839	30327	29189	21617	6125
13585	27610	14164	15457	12494
8644	11442	4942	13717	526
11664	4250	24072	21071	9286
27990	8614	14676	3582	12679
10399	31691	14316	3762	378
22452	5195	22313	5225	10887
25371	7704	28776	20006	10908
19535	19992	22657	15240	13773
25693	10763	15636	31760	27321
30432	31909	18719	25958	14003
32082	12115	5942	10105	798
14825	13611	20183	5618	31305
14294	9804	14428	7700	26224
24094	19978	23024	30649	25350
28165	13587	25748	4762	7341
400	18527	19070	10616	3428
27412	15946	11370	22592	20769
16442	24403	23060	27911	26777
20171	9824	20148	18410	7918
30778	27809	4059	24536	29469
25259	24298	11743	9336	17075
6868	6547	4595	21236	1474
4982	24703	22055	31283	22395
24612	14680	31144	5185	2186
17286	31249	18956	12868	8958
7674	7559	6368	29812	17269
6716	29103	8166	5574	8399
9045	10033	3537	31998	27151
17008	3396	24409	29895	26136
132	14016	18137	3796	13144
9633	27299	28449	17496	3823
16591	23209	25364	30433	30816
2913	17667	13167	31613	7265
32050	10381	23808	22150	8872
3110	4798	10953	29084	28119
2196	30302	21334	32368	22582
27788	30949	21291	12727	16975
29830	8362	16600	30639	32207
10674	6928	23262	19614	23978
607	8469	14021	25297	2259
12587	31859	2114	24791	31738
28513	23465	26175	32369	24768
24259	11283	18809	485	6295
6943	11145	9138	32374	27959
22536	196	28852	4426	10342
32350	18211	17454	21240	4120
10579	27173	13208	10823	11916
30002	505	28459	392	25630
4554	732	1009	9801	30866
12785	11677	28721	13638	22261
9099	19652	13739	10890	17053
30565	21870	27227	6675	19136
13061	707	4555	20558	30275
10047	14395	15527	25790	1428
29738	25739	24545	32703	5681
30382	10448	6305	1525	1607
1535	32615	1825	12887	9872
26043	21030	30138	24433	3244
31922	27631	7730	13406	28145
5799	11687	23153	23174	28687
10305	29490	1096	21981	13357
2436	14781	6428	25898	29068
20823	16056	24619	31264	7281
15561	7344	18669	3591	16543
24548	19818	4408	18834	19831
30336	19325	9350	10809	5878
18087	5184	11387	9374	16026
12908	30246	15937	3787	21866
5272	9291	31611	1756	8770
4151	21168	22257	26114	5816
8440	6254	3137	173	30173
20865	21964	18114	29735	27973
22644	7141	10708	31252	11620
12911	27608	144	10565	10255
12693	16240	31251	17526	11289
22540	18109	30405	5401	14247
11391	15798	29105	18814	13824
26252	17625	15764	10282	20155
28071	28731	16589	5208	11591
15970	17139	24895	4282	21154
27905	15622	14929	14087	13458
4516	18152	14238	25619	20193
19171	25027	30238	22653	8938
11303	19096	11040	5220	5027
4489	25605	31156	14528	1982
5988	30262	18947	24864	8612
28152	18169	31955	24381	15673
26629	16142	30575	27554	14060
11453	9636	22342	9245	9432
11686	4955	9409	21377	26241
30390	9607	15072	2102	5640
24109	28095	10276	9690	20941
22500	4150	74	2029	12338
23757	19075	19012	28798	3436
30205	29517	28466	29734	6522
6542	30372	12232	23996	9125
30260	7366	31239	4375	10535
26854	31833	984	20294	13742
22892	22170	21302	30095	104
19414	31382	28622	28264	8603
31707	5942	32179	5657	5611
8063	27831	10476	1402	32124
22724	9514	29736	15880	10382
16427	15703	24494	8801	22811
9422	6939	10786	9536	23311
17989	25353	21772	27512	15959
12576	32226	28700	1123	22138
21672	10079	30918	10292	1297
18259	24922	5933	12711	10966
9823	2181	26779	13415	29222
14806	6477	717	8067	11573
22169	21350	8944	22759	29159
11855	23169	5859	15089	14393
28812	4108	28755	17926	15636
7979	11476	3623	20986	26542
23926	5045	7650	7202	3135
10064	20966	12402	3014	6587
30205	29661	20349	31796	22570
20153	31936	2708	16996	8169
161	6955	9032	30239	13936
12377	5505	8402	27405	2028
29171	21758	18671	17469	22698
24991	30960	2825	23686	12267
990	13840	15778	2898	16578
29040	24201	27958	23534	25535
24600	18538	17096	15338	4145
4204	89	16591	5924	30819
22165	16029	4062	9687	8296
28135	30415	21298	18565	12427
7069	7674	24813	16453	394
31948	10049	11026	23205	6423
457	14662	2484	2206	16704
6508	22236	8876	13157	28129
17174	27924	21059	6191	9810
23791	7227	24107	1128	26389
24790	17613	17603	7255	3660
15570	14540	19843	19411	32019
7448	29461	27817	9891	336
21693	2016	3756	17124	11413
16621	18951	1647	16926	3310
22172	23529	14592	191	32383
31119	3966	29627	20679	14738
2234	850	19502	18049	32430
17231	5994	8824	22502	9958
25422	29958	7423	28289	21151
19423	27104	9799	951	14919
14010	368	6108	825	13504
7756	21598	14937	15014	32524
14706	1952	31963	17239	10961
31169	3463	28301	1552	4958
24643	18137	17086	32492	19867
6393	30783	5478	21061	27853
25963	9141	1566	30369	21990
6874	1768	20794	317	5857
21189	19618	16326	26758	20082
23987	12596	3492	29509	31334
12540	17505	24805	28377	13419
9499	20171	30498	28292	28433
6524	10710	21915	29649	26499
32599	26290	19814	8752	481
17047	19261	15891	29267	185
16859	3895	28095	21454	10561
9503	24496	23591	13850	27266
19774	17358	22955	1222	17618
101	21623	12093	32442	22206
18357	3617	31340	31801	29043
13648	9370	29153	32646	24264
20985	30022	9528	3298	6865
8984	24497	5199	25413	10120
5409	18899	7264	6239	31411
20419	2531	21722	27953	16191
6353	1868	10359	10544	4790
9330	2457	11008	14779	1173
18388	4892	6507	29282	20533
20779	6211	19337	12299	11787
5628	3864	14862	1936	8855
30100	21068	3067	6700	28380
3287	12604	12659	8638	2864
25576	16143	18774	17522	10744
19870	3115	9278	13639	17026
10503	11370	8650	9580	5530
1384	23437	21677	27341	10616
26737	12860	15079	5773	4519
5510	11619	13057	10475	3577
31883	20728	25985	16974	12508
31892	5360	30874	13850	221
7041	4884	9773	20334	118
3492	26050	14048	523	18480
28322	5112	27950	10661	25552
27024	13565	26567	19301	2886
1539	32697	2604	18150	20787
11084	31997	14488	2720	24328
19418	13769	6146	7419	21195
31450	10985	10307	15481	1931
702	25949	10893	22054	21119
29484	1990	22891	17974	18633
24540	27966	25662	25613	22808
9747	17973	21727	11184	11029
26048	12606	13028	1817	30978
15885	29657	7238	6874	22690
13880	9856	15071	27917	2694
30873	4379	1320	23106	24630
4491	15459	24000	23683	6995
9292	5064	5014	24513	26081
5869	12964	15624	11158	27823
9446	2232	8229	10832	19785
1536	3608	2935	11992	932
27671	22150	12266	23996	25074
10939	25611	24370	4717	5128
2219	16121	13775	179	8329
13582	20777	29869	23005	25391
5735	5812	11080	3422	14616
29479	21372	24084	17405	4268
10155	12870	15187	12932	23728
10521	6112	25769	14080	29540
26303	11693	19791	7913	6636
593	18946	22867	21903	22248
22359	26351	17929	27242	8790
18730	19135	10071	8311	20687
425	13905	1040	6141	32665
7800	2949	8169	16716	3973
5934	3673	8498	12710	12806
18140	24061	5915	31001	23498
32235	11157	3500	4863	6868
15689	32297	31318	25331	31703
20945	18407	23156	2270	8992
513	10689	30299	29951	10982
1164	20166	11948	27721	30108
747	27242	32392	7001	22921
744	18345	8470	15532	2930
28182	288	202	7897	23320
23434	416	12579	26901	28086
12490	20467	14730	30372	29221
32183	28358	5115	25061	5011
17772	25559	24693	22033	18854
30552	18	10373	9257	25062
12325	2881	15086	28998	16997
20606	8618	23134	9641	13317
5649	26312	29326	16800	975
28441	9677	13892	19523	11758
9305	18427	19962	14266	25915
147	26606	9042	23854	5896
29827	12085	2042	29618	30781
28573	11152	19247	66	20806
12522	31758	27796	32001	11937
6976	8714	26615	331	23359
24595	7358	3482	14844	13866
2334	2102	8585	21784	23712
24405	26507	14317	17370	8736
22365	24764	3197	454	13061
9497	32283	18524	22231	18004
29625	24955	27627	20850	537
20632	21824	751	14020	12577
17325	10806	15321	7261	7307
18652	27800	4353	7972	27040
9901	14481	29914	27427	25662
9852	6167	14951	27315	27894
15864	14602	6728	9109	11961
19263	10836	15275	14558	18832
24150	15974	11047	21077	32709
20648	305	14066	10388	6311
12012	212	10887	24900	14016
18987	7992	5933	30334	26213
27880	31665	22281	5741	19463
10598	19137	17576	6529	18045
18099	1196	462	224	8833
21182	20664	12304	2834	20242
29163	14529	29690	28865	28222
3634	13224	27786	29124	27982
13906	19273	9873	11652	29601
27703	28748	17255	4892	28391
21625	20741	27476	16636	7044
24583	18389	19371	30348	8589
8647	31988	13813	20422	14184
10399	23724	3411	11818	31993
7225	24153	11179	1868	1414
5992	4441	1055	31345	24079
18145	30514	11283	5947	16220
18232	12750	24404	9528	22866
1305	26646	22760	26704	28171
22575	11851	5030	11432	2205
5341	25136	27374	15302	5792
13477	17311	10836	22984	25565
27085	471	4393	1731	15655
12568	1889	7192	22277	7742
12485	5101	23605	8867	28685
29917	8067	26740	31166	6414
24842	1546	603	16103	13886
29452	9034	27022	26293	13121
8840	19752	18872	21302	2316
17104	28813	4755	13308	84
10626	22590	19602	4018	10169
19501	21197	16981	23479	13067
9943	7183	18603	26514	15673
29142	25214	3491	27073	14398
16542	23334	27951	15802	12682
4772	12706	19602	31518	2981
25029	28835	21404	25803	18104
23770	24446	15275	6336	11375
16382	1647	11951	31713	32353
27436	14354	5556	24583	12548
28188	12013	28468	9979	26453
28490	17564	7322	31234	16705
23984	18502	22867	9663	2987
14173	22863	1949	18267	9237
1408	19170	30128	19733	30302
5051	26886	10961	4476	315
11058	7846	8308	22483	23630
30649	27283	22415	12869	27023
15685	14870	25885	20588	3903
5215	5127	24429	10863	6195
28456	5220	2211	29032	12837
3447	20219	15063	15217	7288
5136	18210	19542	13314	23777
14631	15812	2647	31873	10306
13789	3580	17027	19527	10812
2065	9249	27963	15113	2162
19503	4821	12989	30608	15810
12215	14006	27149	30111	17516
29818	4633	13925	13856	22475
27279	27514	21795	5487	30670
20151	20252	5820	14936	15571
2317	4581	12077	25744	7434
23303	31205	15527	30649	14835
5264	27764	20872	20665	8526
4962	32689	24313	14765	6932
22767	28137	22469	88	10749
12581	13589	16077	30163	10298
15132	19278	32160	19697	25015
18725	19590	23131	5949	26097
17175	30881	3676	2131	24211
22920	3506	15707	14304	4551
7467	4277	30277	15113	11549
15251	12783	10944	4901	22106
544	18863	30911	30988	13112
22582	6055	30328	24677	11100
24563	7715	27945	11934	25581
12533	6801	13946	9650	29859
13359	28602	8844	4576	4316
30593	14351	10563	25391	26647
16117	19190	5563	26228	30649
15652	12044	31886	9462	15648
31072	19554	28542	10070	27174
26564	28730	12786	1336	22760
31685	9810	14295	10156	3015
17708	26474	26539	25105	16767
12278	6914	16765	32315	3677
30176	22659	31407	29270	20176
14748	6582	29744	18374	32087
12193	10822	31723	27196	739
23105	15912	15972	11135	528
13428	30420	32050	29864	23518
12446	26720	1660	16729	32694
32191	1468	31563	22421	197
31309	12244	24975	13522	27019
13278	23797	20765	6593	3817
25834	18272	4452	28564	14342
18755	19987	23786	23980	14474
28495	12402	17707	28157	20730
9461	14999	795	20881	1549
19814	2685	16425	19570	1226
25356	11818	13060	32208	4578
8398	4248	20285	20225	24153
642	20259	12470	21270	13287
5703	8651	18965	19903	23859
3696	30118	23469	3865	29670
915	12671	11886	16113	14625
7555	26434	9467	21189	29583
27489	25608	9127	15566	29740
5469	12504	6220	1588	32496
17490	6209	21147	3982	13235
10270	21035	29134	22201	18264
30259	25017	27004	9463	2854
12598	22127	26589	10481	10040
9237	12247	19743	9638	642
7013	31407	16909	13464	24138
31665	15624	20735	13522	8355
1131	5857	16358	6541	11314
21099	5585	17630	2604	3331
5071	4101	24679	1353	15450
17871	16986	10960	11829	26243
8405	6553	53	26047	10409
20819	3538	27153	24599	9301
113	27220	12025	6743	8559
17617	15794	17140	16621	11281
22231	13280	15710	1411	14234
12009	30673	5587	31483	11183
16639	5892	2989	16674	2836
5203	18633	10944	27710	10188
18740	25996	15862	30121	27089
8397	25873	366	4711	32396
3717	14533	23889	24522	27900
20505	3560	14469	17179	19701
432	10089	18063	23067	2117
19799	10204	16740	19972	8343
19172	10075	17785	14299	31801
25751	15243	18683	12068	6364
617	22378	4210	21489	24371
20091	31233	28735	9833	854
4878	31534	13076	23224	10556
18239	9398	3694	3683	1001
4082	20111	1822	30517	3580
14972	5651	13592	22207	28057
12289	28820	20943	7112	9355
17037	18965	31146	18374	620
12340	27796	10372	3189	6077
15955	24414	4585	23320	20640
17027	20187	4653	3170	2627
16850	18389	2214	12891	16676
6660	9566	9214	2573	12466
5597	29864	9618	14222	5902
17826	16152	18018	19832	4179
18627	25668	1778	27469	2448
4482	23589	5139	28977	1099
28102	18860	19883	1053	14736
17385	16050	4082	17156	21365
704	15146	3040	30369	31223
27959	6241	28397	31420	28683
31544	9045	21519	31041	9548
23393	6572	6669	30005	7916
5603	16869	17012	18095	32056
16364	24692	2453	16314	28451
21826	4797	5156	31055	16395
27726	6325	23720	11097	19199
9679	8262	18189	1634	11858
25419	17947	18931	18870	13009
23560	19172	17386	21138	5669
3750	20208	25690	3209	3639
12853	6701	9935	16942	5041
24376	28820	25480	14019	9080
14767	27952	19658	13868	32303
10832	13187	23291	21013	23898
15653	1509	19670	19413	24126
27116	12431	15080	23883	18046
18694	10407	24602	8105	15973
20001	29408	19709	22453	13862
25882	2880	26907	29912	6180
31957	27094	19448	7066	17641
28148	18414	13170	10595	32727
8598	9173	26505	5483	28877
24258	10098	7460	31678	28514
14895	24250	12012	16169	3768
11172	2560	4273	2456	6998
3408	19541	11096	20281	29747
31376	12717	31342	18439	2068
8032	10563	6143	12202	22273
1137	25005	9676	13387	3100
30291	25092	20566	1671	26857
8706	23679	7834	20718	640
16407	28182	28143	18902	25806
28562	30680	16476	24030	5181
10238	12931	22007	31058	18152
30898	28653	31065	19168	8418
1572	5412	21310	5624	29879
28805	3183	24806	23147	24272
18632	24448	31830	15124	23053
3359	14415	2072	30655	14583
12821	5143	15913	17976	10046
7227	4649	20967	5605	11227
30143	23163	8723	13173	6487
17719	26090	4970	13782	23882
6291	5756	31590	10408	14317
6152	8450	11942	8434	20994
24769	3160	17129	3765	27874
29355	22862	14904	10651	27201
22657	4015	14241	30992	31025
24135	7031	1465	3718	8687
3447	5289	4881	27607	16033
15089	6260	22186	7719	25318
1489	650	27572	15992	20723
21711	8832	851	7743	30592
2325	19639	29528	21645	29150
16152	26773	2258	30836	18805
1316	2764	18344	8312	12795
281	13392	20306	28546	1201
14546	31316	14849	19175	7538
12110	18635	29469	22875	24488
5160	29770	30831	24641	19971
26157	4558	2827	14680	8782
6952	24163	3164	30905	9411
13873	18793	29818	19019	31428
15024	27607	25693	24938	31901
22608	18130	6866	17161	12887
6091	2851	17698	19664	2945
26584	31770	27719	4297	22370
8338	5619	14954	28284	4805
21102	28959	10060	6517	24626
14954	11838	9109	4563	8223
8352	30907	21502	1196	6397
1092	5941	28713	9531	10052
6472	8739	628	15669	19090
29736	14996	16219	19193	22802
32695	13048	15011	1300	24896
20020	23161	2694	14008	32715
14429	30576	23661	17780	25386
16344	7623	32021	25199	203
26985	7336	28139	26670	11019
31979	8392	19778	26394	8906
9368	17912	29708	13197	4112
17658	28037	32705	30086	3189
15659	20712	23852	424	21834
26080	9994	11566	31015	18963
4285	29707	12068	29540	23281
21880	14488	21204	19104	14703
11115	17400	520	7157	2420
1819	28013	8490	29076	12850
16275	24081	18063	17540	14842
25120	26541	18710	15575	19847
22293	13272	23255	64	27108
26000	27795	11739	24080	650
24529	25095	29184	2045	16000
16864	23015	19515	10610	5626
12004	21921	17111	26929	13275
13369	17533	18479	3089	18991
15817	28090	16265	12026	13685
26563	10530	6470	11015	302
10861	31651	13333	31842	16720
16368	12602	27280	23388	19845
22230	11204	750	17955	1417
25517	16903	9629	11887	28460
22251	12354	16153	9887	5757
23569	20814	30954	6229	8348
6790	11082	2215	22968	22306
18905	15315	10474	11628	5344
24523	401	17491	30431	26409
19411	2531	20318	2572	19016
25990	7794	30902	11881	20989
23822	7142	1975	6940	3599
32502	31147	15176	21509	16309
25696	5297	6082	8194	27651
592	2981	5421	2806	31904
6052	28941	6855	19996	31258
225	32724	4987	10582	15847
25530	942	16863	27582	10882
15253	3465	16508	3722	2437
28473	29327	3893	29819	16247
18516	7762	31516	26040	1401
14413	18036	14953	21011	21272
19563	32187	30590	20439	7686
28465	3832	23374	23907	20971
32253	26890	6003	27056	23648
13650	32117	15549	8238	31181
14902	9807	11074	16624	24330
1522	5800	1069	9352	6024
22451	221	31497	16408	6876
28649	9952	23388	28769	3132
25686	22025	9882	5097	20332
8412	28185	12315	2896	18537
9097	28608	26011	15779	23363
16629	29008	6954	2737	5424
21909	29527	27491	7215	19503
29449	29683	16804	3007	25902
665	22941	6590	25360	5517
10165	16441	15717	11552	11517
9037	27157	13209	26791	12898
713	1744	30584	28967	8248
32652	15852	21585	7728	4766
2342	11795	5223	26554	21150
26204	4095	536	4745	31443
23003	22223	19719	659	21924
27884	17935	12710	17817	25429
2074	6211	32539	30816	10642
6599	23540	28466	31993	22389
29803	28377	6106	2798	28168
14121	23664	3183	27431	18263
29207	204	26431	21079	22646
27440	3056	7413	362	7826
19150	8629	7601	19190	18415
5740	2139	8809	24886	12187
31985	20921	24158	15759	1122
18680	5574	32569	17585	4016
4606	18125	8032	8419	1045
19485	19099	2761	3745	18612
20773	20040	13707	14770	9475
14899	32415	25451	12523	15939
3799	29374	5226	29142	20578
22581	30423	19049	28024	14561
7418	15830	11229	4339	11644
19535	30006	25627	20494	11798
6159	6048	4953	8450	3496
21060	17833	4530	20611	32213
11353	7310	4014	18067	17916
8834	19152	13381	848	28025
8950	14618	8931	8347	27675
21056	7043	28743	19321	5702
16743	24015	28306	19762	4638
29430	9981	28258	21307	14634
30449	8227	28606	26754	23187
5395	16449	2678	23039	25399
10727	3168	12312	12507	16388
32182	4624	21293	21644	30212
25526	15000	9021	24236	25730
18657	908	7262	8546	27908
19793	21589	14146	8396	23601
18774	12894	9269	24015	3178
5703	4738	22194	32086	23222
11548	2548	22239	26900	30769
12208	17087	26309	1288	9769
12645	22584	1574	2490	29040
26800	2339	24450	17130	25295
29257	16075	25156	9703	5617
9535	18197	9216	2974	25033
4755	13481	5846	16972	27085
18559	16836	28679	14254	18815
1423	9923	4786	13323	7288
